"Trip ID","Taxi ID","Trip Start Timestamp","Trip End Timestamp","Trip Seconds","Trip Miles","Pickup Census Tract","Dropoff Census Tract","Pickup Community Area","Dropoff Community Area",Fare,Tips,Tolls,Extras,"Trip Total","Payment Type",Company,"Pickup Centroid Latitude","Pickup Centroid Longitude","Pickup Centroid Location","Dropoff Centroid Latitude","Dropoff Centroid Longitude","Dropoff Centroid  Location","Community Areas"
a2c8b851e7b42c4cc0816ab206af345f4590c7c7,34ed8ae3af562da8ab7ee7aa07c83287baf647219d79cf41ea18b8656c9ad26d9985aab5aab72faf5de6495f389eee784c340c2a7a94ce675d417d1d5706a48e,"08/25/2015 12:45:00 PM","08/25/2015 01:15:00 PM",1740,18.8,17031320600,17031980000,32,76,$38.65,$0.00,$0.00,$2.00,$40.65,Cash,"",41.870607372,-87.622172937,"POINT (-87.622173 41.870607)",41.97907082,-87.903039661,"POINT (-87.90304 41.979071)",38
a2c8b86c282f3b99c2c02890cae1357bf412dd6d,8458a9cb2af02a94239d43ebe0c1447a8c91f6ea8705980bad21a972d90a5e758ad9eb95d3d6c713f670f7b0044db8c13bf41820f75bd7a47b2414b1af36406f,"05/26/2015 10:15:00 PM","05/26/2015 10:15:00 PM",420,1.1,17031081500,17031081800,8,8,$6.05,$0.00,$0.00,$1.00,$7.05,Cash,"Choice Taxi Association",41.892507781,-87.626214906,"POINT (-87.626215 41.892508)",41.89321636,-87.63784421,"POINT (-87.637844 41.893216)",37
a2c8b8c724b5e228f7d6f43e79b7cfa50c2fbc91,463c9be96565a403f99b4eaf25bcca1cfe113ca403b1386c027cee5fc5aaaf50bb04f46312cea3d635a658749f0dcd17411be05174165a6b3189cee70f33d242,"10/19/2013 10:45:00 PM","10/19/2013 10:45:00 PM",420,0,"","","","",$8.05,$2.01,$0.00,$0.00,$10.06,"Credit Card","Chicago Elite Cab Corp. (Chicago Carriag","","","","","","",""
a2c8b8e78ffae1e88f5b4741c9dd224a1e12c85f,15f3b0d400771c4d5edc9cb1b289a785b772d41950021bbff91d1a7a6a323f394bd9220aafa3328810ce04470e877b18c66e22591653879ea7d7ad799b8699ba,"12/12/2015 07:45:00 PM","12/12/2015 07:45:00 PM",540,0.86,17031081700,17031081201,8,8,$6.85,$2.00,$0.00,$1.00,$9.85,"Credit Card","",41.892042136,-87.63186395,"POINT (-87.631864 41.892042)",41.899155613,-87.626210532,"POINT (-87.626211 41.899156)",37
a2c8b91c753c44972f3cf4993d47becc1d614d9b,ffa006c14e54b463189c69f05ad3af2b89d20bb60e68b3d2c173d5002b7863acd4be14d5c17c99f73cb0448789d7260c2fe65c5cd868fa0497d8e83bacad49bd,"03/05/2014 09:15:00 PM","03/05/2014 09:30:00 PM",420,0,17031081500,17031280100,8,28,$6.65,$2.00,$0.00,$0.00,$8.65,"Credit Card","Taxi Affiliation Services",41.892507781,-87.626214906,"POINT (-87.626215 41.892508)",41.885300022,-87.642808466,"POINT (-87.642808 41.8853)",37
a2c8b9840db531f9361a34b525a15fcfbeabc27a,0fc17a66d66501eebb7d065fab0db585a1e546ea6e52aae6327212d4fc8a56da1368bc5a78ba499c4c79074a135d2c2efd199ee31705621c851f07d363c65df0,"08/17/2013 06:00:00 PM","08/17/2013 06:15:00 PM",1140,6.6,17031833100,17031061000,28,6,$16.65,$0.00,$0.00,$1.00,$17.65,Cash,"Dispatch Taxi Affiliation",41.879066994,-87.657005027,"POINT (-87.657005 41.879067)",41.949220914,-87.651970395,"POINT (-87.65197 41.949221)",29
a2c8b997b2b4c30d1708ab9273a8a09a8d9ec750,38c926561cf2221a4785159e39aef376ef08ddb3c6081c4f3e7ab1263bb617d1d64c4dd73b1849f6142717c62eef2b4878937275a462df9028c63f581a03a4a4,"12/02/2014 09:45:00 AM","12/02/2014 10:00:00 AM",1200,0.2,17031061902,17031081800,6,8,$13.05,$0.00,$0.00,$0.00,$13.05,Cash,"Taxi Affiliation Services",41.943155086,-87.640698076,"POINT (-87.640698 41.943155)",41.89321636,-87.63784421,"POINT (-87.637844 41.893216)",57
a2c8b9db29aeb4485910b2634a40f8782cd0e358,e8872981b0207dc88bc7fc2778d1bf870967eb83ee03acc0fa07b067c75a418e0276a28cc68403bc249a0bdd81bbecb272004c8c3a998b71cc9d1a0520759beb,"09/17/2013 01:45:00 AM","09/17/2013 01:45:00 AM",120,0,"","","","",$30.00,$0.00,$0.00,$0.00,$30.00,"Credit Card","Taxi Affiliation Services","","","","","","",""
a2c8b9dd1f1ac34e4dfe737f22e5ba6dee00cfd2,19115939d528111c8de7a409abaccdbb6543d70febf17ad238d21450dd6db76f66b4da395d61a808a9a43ffc9b6b1f4cbf09ac4c2fdec9868a5d5ad1032c3d1d,"10/08/2013 11:00:00 PM","10/08/2013 11:15:00 PM",540,0.23,"","",7,3,$8.05,$2.00,$0.00,$0.00,$10.05,"Credit Card","",41.922686284,-87.649488729,"POINT (-87.649489 41.922686)",41.96581197,-87.655878786,"POINT (-87.655879 41.965812)",68
a2c8b9e2ed80b480b44023b4d3240689b893a85c,4727721abdd06e8b8200f58ad889d9432e5169ef375a8550a36e1c7af9747561a4e3dc840453f00a2589e2930cbe93ba615fffb6209f5a87169f2dc1788ddb1b,"04/10/2013 11:30:00 PM","04/10/2013 11:30:00 PM",0,0,"","","","",$40.45,$8.09,$0.00,$0.00,$48.54,"Credit Card","Chicago Elite Cab Corp.","","","","","","",""
a2c8b9e828e0cb278c200e388db22789f8d2d7ff,cca2d6829ec767f2a7bcd66c9981bf7b6fde2baaf672532be217e68f9a2b39405847b2a129b5840f1cbd4886cd9e24ef43a0ad58d5dcbf243103d715b46744a1,"04/23/2014 08:00:00 PM","04/23/2014 08:00:00 PM",0,0,"","","","",$14.85,$2.97,$0.00,$0.00,$17.82,"Credit Card","Chicago Elite Cab Corp. (Chicago Carriag","","","","","","",""
a2c8ba0df879b976b43b551ff6e9a1369df00eda,cd240f96ddcc97ae73a5a2b21c2fd04bc936468537507252429d7c8c164980f365444fd42f1b10036c7778f11ef5fe1c3fe8e171e1590f3dffbd5cbf034b6bc0,"12/18/2015 03:00:00 PM","12/18/2015 03:00:00 PM",660,1.1,17031081700,17031839100,8,32,$7.45,$3.00,$0.00,$0.00,$10.45,"Credit Card","Taxi Affiliation Services",41.892042136,-87.63186395,"POINT (-87.631864 41.892042)",41.880994471,-87.632746489,"POINT (-87.632746 41.880994)",37
a2c8ba1e5bf9807d99e36e9a33ea96b2af29a3af,efd204f38a83a59df5bf4a1fe004aa291183e235ee40ee2441d1828c11941391796b4239239b782ef2660a8de20143f7cf38eb80951de9cdb16e53143adf61d4,"11/05/2015 09:30:00 AM","11/05/2015 09:30:00 AM",480,1.1,17031281900,17031081600,28,8,$6.25,$0.00,$0.00,$0.00,$6.25,Cash,"Northwest Management LLC",41.879255084,-87.642648998,"POINT (-87.642649 41.879255)",41.892072635,-87.628874157,"POINT (-87.628874 41.892073)",29
a2c8ba61e566bb432ba074a0f894d6f47ef16da2,17f4c83bb79e083e8050966e2723048652dc2b6183f15e3fda357fcbfdebc8efc26f22991148180618c58cf566bc1ed9ad67bc19d8a0c13cfa5e082d2eda19e2,"01/14/2016 06:15:00 PM","01/14/2016 06:15:00 PM",360,0.5,17031080202,17031080201,8,8,$5.50,$0.00,$0.00,$0.00,$5.50,Cash,"",41.905857769,-87.630865027,"POINT (-87.630865 41.905858)",41.909495669,-87.630963601,"POINT (-87.630964 41.909496)",37
a2c8ba9e2c4486a9e3cff7975306589f8c22cdcc,51510e6801fd5dfa9232c990f9578c24febaf1cacdba4069e038e0eae75ecc599fda51f864fe1907be10de3f0580ee8e2563f158ef02aeee8fb5d69d20183c26,"01/03/2015 11:30:00 AM","01/03/2015 11:45:00 AM",960,5.9,"","",32,5,$14.85,$0.00,$0.00,$0.00,$14.85,Cash,"",41.878865584,-87.625192142,"POINT (-87.625192 41.878866)",41.947791586,-87.683834942,"POINT (-87.683835 41.947792)",38
a2c8bab839ac04cd39fb426834515482151cb290,a02e1f355041b6350e4d79a4de1e650b266f5dc1ea40d19b46e257369fe6f544413c88ed1c2d1143cd86e2347cc750ef79ad575822592b1279898dade4d26a99,"08/11/2013 09:15:00 PM","08/11/2013 09:30:00 PM",660,4.7,"","","","",$12.45,$0.00,$0.00,$0.00,$12.45,Cash,"","","","","","","",""
a2c8bb47255909ca0697a0a4d61423d8c79a202a,4f8284eb403f02cfb15904b025672708ccf4bb2eb6e7bc251f9f99e1e106f7a4bed9ffa41151996a8f70e3114e80cecc657eb0c8cc36ecf34dcff42ef18100c7,"11/04/2015 09:00:00 AM","11/04/2015 09:30:00 AM",1980,4.9,"","",6,28,$17.25,$4.30,$0.00,$0.00,$21.55,"Credit Card","Choice Taxi Association",41.944226601,-87.655998182,"POINT (-87.655998 41.944227)",41.874005383,-87.66351755,"POINT (-87.663518 41.874005)",57
a2c8bc72b46064b3652bb3e2fc89e1fce085e186,2e9c7e804cd1c5f9c80b2a27d3ef1374d024040573f6d20c2fa3a964f644575010ea23d6d94645c6bddeb881ffc57bca03df900889f89ae4f85c926acc2b9fde,"05/24/2014 05:15:00 PM","05/24/2014 05:45:00 PM",2340,0,17031032100,17031980000,3,76,$31.05,$6.60,$0.00,$2.00,$39.65,"Credit Card","Taxi Affiliation Services",41.958154876,-87.653021789,"POINT (-87.653022 41.958155)",41.97907082,-87.903039661,"POINT (-87.90304 41.979071)",31
a2c8bc7d1ab532850c893c9abc03270820bb579e,e3231f11a2e775788c4bcc58852ae4d4e3b2d78e8a2cb482b9fbdb5bf1830d8dae2ca6bb57db22d6114520b480fc36a1230e7ad84611c41004be995076d7a898,"11/23/2015 07:15:00 PM","11/23/2015 07:30:00 PM",900,3.2,17031839100,17031071400,32,7,$10.65,$2.65,$0.00,$0.00,$13.30,"Credit Card","Taxi Affiliation Services",41.880994471,-87.632746489,"POINT (-87.632746 41.880994)",41.922082541,-87.634156093,"POINT (-87.634156 41.922083)",38
a2c8bc80c1b050dfcc11fb67b2741ce5aa6ab663,cd240f96ddcc97ae73a5a2b21c2fd04bc936468537507252429d7c8c164980f365444fd42f1b10036c7778f11ef5fe1c3fe8e171e1590f3dffbd5cbf034b6bc0,"08/03/2014 09:30:00 PM","08/03/2014 09:30:00 PM",360,1.3,17031320400,17031081800,32,8,$6.45,$1.00,$0.00,$0.00,$7.45,"Credit Card","Taxi Affiliation Services",41.877406123,-87.621971652,"POINT (-87.621972 41.877406)",41.89321636,-87.63784421,"POINT (-87.637844 41.893216)",38
a2c8bca02b549476d97acd524d34efaf132a58e7,18332569daad955f48c8d965fe85ef855858a72ae12e21b7bf176ccc9bfede27311ae84c604c8dba0f1d22c290ad9f78856d2d0d1ef172f0402c9fa31fb8204d,"09/09/2015 06:45:00 PM","09/09/2015 07:15:00 PM",2640,14.5,"","",21,76,$34.65,$0.00,$0.00,$0.00,$34.65,Cash,"",41.938666196,-87.711210593,"POINT (-87.711211 41.938666)",41.980264315,-87.913624596,"POINT (-87.913625 41.980264)",22
a2c8bcabea8a24fec47462496e966dc36425f605,0d47aaa43eb375f721661a91f68791c44d7c070b4b264d836ad9639491942e7aab46fda0942e9d61147418cdc89b22522d3b6472cc3fbf0615749b6ff3da71b8,"10/18/2013 03:45:00 PM","10/18/2013 04:00:00 PM",600,0.19,"","",5,6,$7.25,$0.00,$0.00,$1.00,$8.25,Cash,"",41.947791586,-87.683834942,"POINT (-87.683835 41.947792)",41.944226601,-87.655998182,"POINT (-87.655998 41.944227)",46
a2c8bcbb2d4c5e07fbc8c64306e70caeb5bef8ea,f219c2491cd2a30a788a0e4f1ce3797ef607a3ffe98ecdacb7cf14c7d1ff20c8bd102ef46b5f9cdc3a021f306a3e0bee215edafd9c1367cfba7697b15c5fa517,"03/13/2013 02:00:00 PM","03/13/2013 02:00:00 PM",540,1.1,"","","","",$6.65,$0.00,$0.00,$0.00,$6.65,Cash,"","","","","","","",""
a2c8bcd2cba2fed06d7036ce5e030709fe0e0fc5,b5998523ce2a9eeb14471a0a95917f47ceed480f0e260fe9e89a50fc6faffcac425a1afc6508c1fe88888e9984e0361f874b37a8719832d8cd23e6c1a84c077a,"02/13/2016 01:15:00 AM","02/13/2016 01:30:00 AM",1620,12.7,17031841000,17031080202,33,8,$33.50,$8.60,$0.00,$1.00,$43.10,"Credit Card","Taxi Affiliation Services",41.849246754,-87.624135298,"POINT (-87.624135 41.849247)",41.905857769,-87.630865027,"POINT (-87.630865 41.905858)",34
a2c8bcd68af838ccf84c7773d4391f5b268aafec,effbf1619864cc88b7cc99ecf936ef65065b329c827b2c63994b4418b9ab9eb0b4f83918ffca1e454032bea5f48874102aa2720b537347c52965608ade129c18,"03/03/2014 07:45:00 AM","03/03/2014 07:45:00 AM",120,0,"","",16,16,$4.25,$0.00,$0.00,$0.00,$4.25,Cash,"Dispatch Taxi Affiliation",41.953582125,-87.72345239,"POINT (-87.723452 41.953582)",41.953582125,-87.72345239,"POINT (-87.723452 41.953582)",16
a2c8bd026f6d49dd3b0aefbddce7aafd475ed897,7db029a5d5e963ac2d612d30b4745702e4f8dd6a57abfc8e6e7d885952a8c9eeeab7622b7aea57c6420c75e13498003dec114c65351dfef2907cabb38deb94e8,"12/18/2013 07:30:00 PM","12/18/2013 07:45:00 PM",420,2,17031081300,17031071700,8,7,$7.45,$1.00,$0.00,$0.00,$8.45,"Credit Card","",41.898331794,-87.620762865,"POINT (-87.620763 41.898332)",41.912868922,-87.641070746,"POINT (-87.641071 41.912869)",37
a2c8bd3b92e9d922d0abda0a94ff53cd11af5d41,2ace0a0c841190acb5513d4f011447a3e9df87da0cc213f121cf91a6ab1fe4bcbf19424601bc0ba36dfab14a1bdc9fafb7be37bfc10be2fb1d360b299375565b,"05/10/2016 10:00:00 AM","05/10/2016 10:15:00 AM",1020,0,17031842200,17031839100,8,32,$10.00,$0.00,$0.00,$0.00,$10.00,Cash,"Dispatch Taxi Affiliation",41.904935302,-87.649907226,"POINT (-87.649907 41.904935)",41.880994471,-87.632746489,"POINT (-87.632746 41.880994)",37
a2c8bd43df6b858b1cb756dce98110977b17495c,0439fb286bb3ee6c70870d2638535ca64734ed034c2d4443c7afea13fd99f05670ac8d8bdd67db758519b3e378213bf8977a99788ba923070f317b96d2549def,"01/23/2016 02:45:00 AM","01/23/2016 03:00:00 AM",540,2.8,17031081700,17031241500,8,24,$10.25,$0.00,$0.00,$1.00,$11.25,Cash,"Dispatch Taxi Affiliation",41.892042136,-87.63186395,"POINT (-87.631864 41.892042)",41.908378669,-87.670945075,"POINT (-87.670945 41.908379)",37
a2c8bd47fd69fc1dc2e9aa9859ee5cd020ea40fb,f0698536f5c92ee689a7e31b8d8ef493238c5c11cf5cb14b6ab0933dbdaea930a162ec95c491e11cd8a5ad513a73468ec69283f809ecaf5b8e14f8e7d1a95c98,"04/22/2013 07:00:00 PM","04/22/2013 07:15:00 PM",1260,0,17031281900,17031071100,28,7,$12.05,$0.00,$0.00,$0.00,$12.05,Cash,"Northwest Management LLC",41.879255084,-87.642648998,"POINT (-87.642649 41.879255)",41.921778188,-87.651061884,"POINT (-87.651062 41.921778)",29
a2c8bd5c60e21dc2f246ff33e015e744eb2dd402,00aeef49089b36ed668920fac1119a26fb25d1b48102a4dc6bf45f047cefc5c1e87a28305bd2da49582cda238fbb08da8babca9683b416ead9e43e8bf958ce54,"06/29/2014 09:45:00 PM","06/29/2014 10:00:00 PM",600,0,17031081403,17031081700,8,8,$6.85,$0.00,$0.00,$1.00,$7.85,Cash,"Taxi Affiliation Services",41.890922026,-87.618868355,"POINT (-87.618868 41.890922)",41.892042136,-87.63186395,"POINT (-87.631864 41.892042)",37
a2c8bd6b9d5b8aa549b65a204635a975a9ed88d1,3902c089b00b73c408dfff8e631ce88c47231934877aa951409f66333d9014f99a643412c91c8d4032e10d4aededd9ff8129244e5b41882209e876189f0794a7,"07/06/2013 03:45:00 PM","07/06/2013 04:00:00 PM",180,0,"","",1,1,$4.85,$0.00,$0.00,$0.00,$4.85,Cash,"Taxi Affiliation Services",42.009622881,-87.670166857,"POINT (-87.670167 42.009623)",42.009622881,-87.670166857,"POINT (-87.670167 42.009623)",10
a2c8bd72c8349228a5d86b7d21f8aa12297499c3,ceaa2312bebcf416f73749d827daaba7b322344f11365fd8573f031818496155d1a573366ae2b8d1b843a20b4995ff6812f5883239fe9a28137595cb8be44e4d,"03/05/2014 09:30:00 PM","03/05/2014 09:30:00 PM",360,0,17031062100,17031070102,6,7,$5.65,$0.00,$0.00,$0.00,$5.65,Cash,"Taxi Affiliation Services",41.942691844,-87.651770507,"POINT (-87.651771 41.942692)",41.93057857,-87.642206313,"POINT (-87.642206 41.930579)",57
a2c8bd769ab13751698175b28391d8e039fe8c11,5b5fd5f13833d7b8d871d1573fb8ef3c1b39417d1802a5c7ca247d313b50c13a8de91197c3b3ad5a6e8c6d504ef93b22ad32ef04deffe3aaad29454261e66203,"06/25/2013 04:45:00 PM","06/25/2013 04:45:00 PM",720,0.2,"","",8,6,$11.05,$0.00,$0.00,$0.00,$11.05,Cash,"Taxi Affiliation Services",41.899602111,-87.633308037,"POINT (-87.633308 41.899602)",41.944226601,-87.655998182,"POINT (-87.655998 41.944227)",37
a2c8bd7e698f6e0811596ba987102800defbf16d,ff31006332ba8816d747b0d2e002d6aaf4187fd1f3728cc34f6b1ea222011d2cdd6dbd5d0283a5026c7c000b236f1741516527ba314bc732dc93fda5976bd737,"12/07/2014 08:45:00 AM","12/07/2014 09:00:00 AM",1380,11.7,"","",76,4,$24.85,$3.00,$0.00,$2.00,$29.85,"Credit Card","Taxi Affiliation Services",41.980264315,-87.913624596,"POINT (-87.913625 41.980264)",41.975170943,-87.687515515,"POINT (-87.687516 41.975171)",75
a2c8bd90e2e3c1fe52222a1861f25f3da38550d9,c1a1e0691a8c880e5133466097c3aef182df5b146c6ab6e4f577a83f1c324170742c994b37413de25a784ebedc1bb900f592013129114eda6018b3bb4da15a8d,"08/17/2013 05:00:00 PM","08/17/2013 05:15:00 PM",1020,0,17031062500,17031080300,6,8,$11.25,$0.00,$0.00,$0.00,$11.25,Cash,"Northwest Management LLC",41.941488234,-87.671107656,"POINT (-87.671108 41.941488)",41.90749193,-87.63576009,"POINT (-87.63576 41.907492)",57
a2c8bd92ef04e63b1a5a4de6f6d64f133c87fd9c,7305f623480eb769c0a4d0027cc4b2777ac83737a80ac04becc5192a9c1e38fbb5f5a3bbbe45b861d79c9edd497949a6a1b5aabe669d28b8877ff168328db313,"07/20/2014 05:30:00 AM","07/20/2014 05:30:00 AM",0,0,"","","","",$68.00,$0.00,$0.00,$0.00,$68.00,"Credit Card","T.A.S. - Payment Only","","","","","","",""
a2c8bdf65f02f630d37a381c877d6f61329ed34a,3eb2f3050b0185e0bbce0833362d3edde6d3bd44a4d39a601a059d317ed3d7ef5446256244b331436bd631c2fe4e0d5a25b7eb97d68b4187931ce14ee8cf2ce7,"01/10/2014 07:30:00 AM","01/10/2014 07:45:00 AM",840,0,17031060800,17031839100,6,32,$15.05,$0.00,$0.00,$0.00,$15.05,Cash,"Blue Ribbon Taxi Association Inc.",41.953400044,-87.646007066,"POINT (-87.646007 41.9534)",41.880994471,-87.632746489,"POINT (-87.632746 41.880994)",57
a2c8be4e941eaa69ced8f2d8dd843bcc59cdd87e,88ecf448361fbe40dae4862335a2b689529bfb66bf2fb4899102a790e9ec5e79251dd5db8496a9e47d9ce41a742c527d33fac878343d80e3baac2b51b900f9a1,"04/05/2013 09:15:00 AM","04/05/2013 09:15:00 AM",300,0,17031320400,17031281900,32,28,$5.65,$0.00,$0.00,$1.00,$6.65,Cash,"Taxi Affiliation Services",41.877406123,-87.621971652,"POINT (-87.621972 41.877406)",41.879255084,-87.642648998,"POINT (-87.642649 41.879255)",38
a2c8be7a4fb984832652b563e0769f94f82a8aec,63f61a3a9074f73a433bb14c33a8c8de7463fa8639d9dc525086714d80d686bfcc16ccaed5f5c65bbbec94d5135a585cf8afb4b6427fe0ad25ebbfb5c5c4631c,"06/27/2015 07:30:00 PM","06/27/2015 07:30:00 PM",240,0.8,17031081500,17031081800,8,8,$5.05,$0.00,$0.00,$1.00,$6.05,Cash,"Taxi Affiliation Services",41.892507781,-87.626214906,"POINT (-87.626215 41.892508)",41.89321636,-87.63784421,"POINT (-87.637844 41.893216)",37
a2c8bebb132fc264af0bde5fec78e7189e4b1339,1ddacbf0996a0a61f6877ed8749cec6bd97f4382e9748e1acde6772c5924d5995afb143ea940996d23468aa1450fe0f6c06f9f4cc2a012e539928c33bfc1d96d,"09/17/2015 04:30:00 PM","09/17/2015 04:45:00 PM",600,0,17031320100,17031281900,32,28,$7.05,$0.00,$0.00,$1.00,$8.05,Cash,"Northwest Management LLC",41.884987192,-87.620992913,"POINT (-87.620993 41.884987)",41.879255084,-87.642648998,"POINT (-87.642649 41.879255)",38
a2c8bee9bcff050d79d2944b6c053465a2e7dbc9,ce1c9dace77769c16274e27718788fe163f3671fd2c0beff2c2b17b4f9856b537e1ddef6be5813c5d14eae508ea320493266c1b985ab5ecc5c964767722be526,"06/15/2016 04:15:00 PM","06/15/2016 05:30:00 PM",4500,13.7,17031081300,17031980100,8,56,$43.75,$9.15,$0.00,$2.00,$54.90,"Credit Card","Dispatch Taxi Affiliation",41.898331794,-87.620762865,"POINT (-87.620763 41.898332)",41.785998518,-87.750934289,"POINT (-87.750934 41.785999)",37
a2c8bf082f22aa8a6598df01c2813e6b5f2ee0c7,299ae4dd41fa248658958407b2e32c5d77397707a76c3aaee234dde761add4878ba5c0d027f7c982ebed034df663cfaf33396ad8936c9f2614fac65e87811ee3,"03/17/2014 02:30:00 PM","03/17/2014 02:30:00 PM",0,0,"","","","",$41.65,$8.33,$0.00,$0.00,$49.98,"Credit Card","Chicago Elite Cab Corp. (Chicago Carriag","","","","","","",""
a2c8bf4ba6de5b59aaf4a22e1fa1cc3b54f715cb,5f3e22cf2a215a737eb0c1019d1d04a66eca6d1f2eeeb8eff0324c4fe27c82280b21cf00bc34507df5226343a673128de31275d85e11e09cd2630d2aa2cca4df,"02/10/2015 10:45:00 PM","02/10/2015 10:45:00 PM",120,0,17031839100,17031081600,32,8,$4.05,$1.00,$0.00,$1.00,$6.05,"Credit Card","Taxi Affiliation Services",41.880994471,-87.632746489,"POINT (-87.632746 41.880994)",41.892072635,-87.628874157,"POINT (-87.628874 41.892073)",38
a2c8bf6215a0492b3d4089c775e648fa9c93f445,b1b569038610549b618e4fe62e3379b25606f7a3fc6f302f55b0208bb1dc3ccd9dd8a9c6b7b525eabc9d978a9b49f88ca3e1de8176d941642ad8224fe0dad393,"06/07/2014 09:30:00 PM","06/07/2014 09:45:00 PM",420,0.7,17031081500,17031081700,8,8,$5.85,$2.00,$0.00,$1.00,$8.85,"Credit Card","",41.892507781,-87.626214906,"POINT (-87.626215 41.892508)",41.892042136,-87.63186395,"POINT (-87.631864 41.892042)",37
a2c8bf86f632a4eb92259315dba6427997fc4e36,ba27fec01992d63392b2e6d2f581879cb1048d6ea0e440ed7ffe98ce9d7241ab058f53480ad3eaa7e3cb30fed03944a69a1271578272980bf3a701421baaf0c1,"05/21/2015 11:30:00 PM","05/21/2015 11:30:00 PM",600,0.1,17031241400,17031081600,24,8,$9.45,$0.00,$0.00,$1.00,$10.45,Cash,"Taxi Affiliation Services",41.906025969,-87.675311622,"POINT (-87.675312 41.906026)",41.892072635,-87.628874157,"POINT (-87.628874 41.892073)",25
a2c8bfb4d2e7b744161cb618b4ea6c7ce9eda31f,5f195762627df7d5927bdf95fbcf28fd3f057b930be9e8487b478ede6693c47a5b637495f7bfbaaf8badf6f08d05ea1f2b08c594a4ff833a6047502f981d567f,"04/21/2015 12:30:00 PM","04/21/2015 12:45:00 PM",600,0.1,17031839100,17031081000,32,8,$7.65,$3.00,$0.00,$0.00,$10.65,"Credit Card","Blue Ribbon Taxi Association Inc.",41.880994471,-87.632746489,"POINT (-87.632746 41.880994)",41.900265687,-87.63210922,"POINT (-87.632109 41.900266)",38
a2c8bfbc7c8a428f5a8e0a34f6c436bc033fb170,f2b35bd8a42c347d4a147be4c9b2f6977add46e98e203a4aa4e08fd17be1514b1217ddb22602734a78132ded86794f85b7faeec2e5e86e701cd714022ddd3d66,"11/23/2014 11:15:00 PM","11/23/2014 11:30:00 PM",780,7.3,"","",8,39,$16.85,$2.00,$0.00,$0.00,$18.85,"Credit Card","Choice Taxi Association",41.899602111,-87.633308037,"POINT (-87.633308 41.899602)",41.808916283,-87.596183344,"POINT (-87.596183 41.808916)",37
a2c8bfd16fbda675975c78e37fe36dd19a8f1545,baf8c993b67c99295d2b22c371f4b88717499276a65770a5e8c05bfc4e700cfed414be837125197c77b746f6ae2472b7d0a4d9a33fafbf81299a8a32b6bb7d9a,"05/23/2016 10:00:00 AM","05/23/2016 10:15:00 AM",600,1.6,17031320400,17031081201,32,8,$8.00,$2.00,$0.00,$0.00,$10.00,"Credit Card","KOAM Taxi Association",41.877406123,-87.621971652,"POINT (-87.621972 41.877406)",41.899155613,-87.626210532,"POINT (-87.626211 41.899156)",38
a2c8bfd67933d37f21fda4c0877c418241dd90d0,771cdebeb79d065831634de1f993b19478addab6ea014c3b2585a4b37d0c1c55f719f0beb8912265658e3e9586eea6d097af9f5d8799e5746b05a028352d780c,"09/10/2013 01:15:00 PM","09/10/2013 01:45:00 PM",2280,18.9,17031320100,17031980000,32,76,$39.04,$0.00,$0.00,$2.00,$41.04,Cash,"",41.884987192,-87.620992913,"POINT (-87.620993 41.884987)",41.97907082,-87.903039661,"POINT (-87.90304 41.979071)",38
a2c8c034a6115067cf56206353f690d3e2306eff,d5bd3c194ba5caac63fb4575b561722e11b1dd4cb6f1d2dcce6eda3b1dcba95baab346f709a4430ac9ef196b71a97037dd0152ae3b15c702111f148bd5072224,"06/12/2013 06:30:00 PM","06/12/2013 06:45:00 PM",600,2.3,17031081000,17031080300,8,8,$8.44,$0.00,$0.00,$0.00,$8.44,Cash,"",41.900265687,-87.63210922,"POINT (-87.632109 41.900266)",41.90749193,-87.63576009,"POINT (-87.63576 41.907492)",37
a2c8c06d19378352abdd2e8018bea5c5699e1b51,175a58299af3a8c883453259b9a0cfc45ccbbbe1a07883f2662cf934139d07507510a218b7355fa9055023fa5ded0c7bc5ed05ef706eae4e98ad4b4cc9b05d6a,"09/21/2014 05:45:00 AM","09/21/2014 05:45:00 AM",0,0,"","","","",$15.05,$0.00,$0.00,$0.00,$15.05,"Credit Card","Taxi Affiliation Services","","","","","","",""
a2c8c0712240c9ac028ae52a3a2aae4e68d5b573,b9e644dd3dea63addcde708db412aaed39168caaa19c1983cb3936148bd248b71b44b7cfbd40c3d6f4d493632314fa7ff258c370f2a5b6035e8fdf5d1c18bd2e,"11/12/2014 01:45:00 PM","11/12/2014 01:45:00 PM",480,1.3,17031081500,17031281900,8,28,$6.85,$2.00,$0.00,$0.00,$8.85,"Credit Card","Taxi Affiliation Services",41.892507781,-87.626214906,"POINT (-87.626215 41.892508)",41.879255084,-87.642648998,"POINT (-87.642649 41.879255)",37
a2c8c0aa363d3198199406be70e76ed8f6a3ffe8,40f4cad7533b5bad8372636476a1d4a1e2bd7b8a47e6ca069f5c303183678323e5f51534a560852f24da3677fdce854b23f17185fa8d2a8da554ebb543ae1f02,"03/16/2014 11:45:00 AM","03/16/2014 11:45:00 AM",240,1.5,"","",24,24,$6.25,$0.00,$0.00,$0.00,$6.25,Cash,"KOAM Taxi Association",41.901206994,-87.676355989,"POINT (-87.676356 41.901207)",41.901206994,-87.676355989,"POINT (-87.676356 41.901207)",25
